id,x,y
9310,44433.3,8783.33
9311,44433.3,8800
9312,44433.3,8816.67
9313,44433.3,8883.33
9314,44433.3,8900
9315,44433.3,8933.33
9316,44433.3,8950
9317,44433.3,9083.33
9318,44433.3,9183.33
9319,44433.3,9266.67
9320,44433.3,9366.67
9321,44433.3,9416.67
9322,44433.3,9483.33
9323,44433.3,9500
9324,44433.3,9550
9325,44433.3,9683.33
9326,44433.3,9700
9327,44433.3,9900
9328,44434.7,12063.9
9329,44437.5,12245.8
9330,44442.8,12024.4
9331,44442.8,12299.2
9332,44443.3,12114.2
9333,44447.2,12047.8
9334,44447.8,12090
9335,44450,10033.3
9336,44450,10100
9337,44450,10383.3
9338,44450,10450
9339,44450,10516.7
9340,44450,10800
9341,44450,10866.7
9342,44450,10966.7
9343,44450,11100
9344,44450,11133.3
9345,44450,11166.7
9346,44450,11216.7
9347,44450,11233.3
9348,44450,11366.7
9349,44450,11416.7
9350,44450,11666.7
9351,44450,11733.3
9352,44450,11750
9353,44450,11816.7
9354,44450,11916.7
9355,44450,12233.3
9356,44450,6966.67
9357,44450,7000
9358,44450,7416.67
9359,44450,7783.33
9360,44450,8316.67
9361,44450,8433.33
9362,44450,8900
9363,44450,9016.67
9364,44450,9033.33
9365,44450,9083.33
9366,44450,9116.67
9367,44450,9133.33
9368,44450,9183.33
9369,44450,9216.67
9370,44450,9250
9371,44450,9366.67
9372,44450,9433.33
9373,44450,9550
9374,44450,9616.67
9375,44450,9650
9376,44450,9700
9377,44450,9783.33
9378,44450,9850
9379,44450,9950
9380,44460,12123.3
9381,44466.7,10066.7
9382,44466.7,10083.3
9383,44466.7,10250
9384,44466.7,10350
9385,44466.7,10566.7
9386,44466.7,10933.3
9387,44466.7,10966.7
9388,44466.7,10983.3
9389,44466.7,11083.3
9390,44466.7,11116.7
9391,44466.7,11166.7
9392,44466.7,11266.7
9393,44466.7,11416.7
9394,44466.7,11433.3
9395,44466.7,11466.7
9396,44466.7,11516.7
9397,44466.7,11550
9398,44466.7,11616.7
9399,44466.7,11633.3
9400,44466.7,11716.7
9401,44466.7,11883.3
9402,44466.7,11950
9403,44466.7,11966.7
9404,44466.7,12200
9405,44466.7,12283.3
9406,44466.7,6933.33
9407,44466.7,6950
9408,44466.7,6966.67
9409,44466.7,7000
9410,44466.7,7100
9411,44466.7,7366.67
9412,44466.7,7766.67
9413,44466.7,8116.67
9414,44466.7,8416.67
9415,44466.7,8583.33
9416,44466.7,8700
9417,44466.7,8733.33
9418,44466.7,8916.67
9419,44466.7,9000
9420,44466.7,9100
9421,44466.7,9316.67
9422,44466.7,9350
9423,44466.7,9366.67
9424,44466.7,9716.67
9425,44467.5,12086.9
9426,44468.9,12288.9
9427,44472.2,12101.1
9428,44477.2,12070.8
9429,44477.2,12285.8
9430,44477.8,12114.2
9431,44481.1,12018.3
9432,44483.3,10050
9433,44483.3,10116.7
9434,44483.3,10200
9435,44483.3,10283.3
9436,44483.3,10333.3
9437,44483.3,10400
9438,44483.3,10433.3
9439,44483.3,10483.3
9440,44483.3,10550
9441,44483.3,10583.3
9442,44483.3,10766.7
9443,44483.3,10833.3
9444,44483.3,10916.7
9445,44483.3,11000
9446,44483.3,11033.3
9447,44483.3,11083.3
9448,44483.3,11100
9449,44483.3,11200
9450,44483.3,11233.3
9451,44483.3,11333.3
9452,44483.3,11383.3
9453,44483.3,11416.7
9454,44483.3,11433.3
9455,44483.3,11616.7
9456,44483.3,11816.7
9457,44483.3,11866.7
9458,44483.3,11950
9459,44483.3,12200
9460,44483.3,6916.67
9461,44483.3,6983.33
9462,44483.3,7266.67
9463,44483.3,7283.33
9464,44483.3,7650
9465,44483.3,7700
9466,44483.3,7866.67
9467,44483.3,8016.67
9468,44483.3,8066.67
9469,44483.3,8200
9470,44483.3,8300
9471,44483.3,8500
9472,44483.3,8533.33
9473,44483.3,8583.33
9474,44483.3,8833.33
9475,44483.3,8883.33
9476,44483.3,9016.67
9477,44483.3,9116.67
9478,44483.3,9183.33
9479,44483.3,9233.33
9480,44483.3,9283.33
9481,44483.3,9333.33
9482,44483.3,9583.33
9483,44483.3,9600
9484,44483.3,9616.67
9485,44483.3,9650
9486,44483.3,9700
9487,44483.3,9766.67
9488,44491.1,12111.7
9489,44494.2,12289.4
9490,44496.4,12039.7
9491,44500,10283.3
9492,44500,10383.3
9493,44500,10433.3
9494,44500,10483.3
9495,44500,10600
9496,44500,10833.3
9497,44500,10850
9498,44500,10950
9499,44500,11083.3
9500,44500,11100
9501,44500,11200
9502,44500,11283.3
9503,44500,11316.7
9504,44500,11466.7
9505,44500,11533.3
9506,44500,11583.3
9507,44500,11700
9508,44500,11750
9509,44500,12100
9510,44500,6966.67
9511,44500,6983.33
9512,44500,7100
9513,44500,7116.67
9514,44500,7216.67
9515,44500,7400
9516,44500,7500
9517,44500,7550
9518,44500,7583.33
9519,44500,7750
9520,44500,7966.67
9521,44500,8566.67
9522,44500,8600
9523,44500,8700
9524,44500,8883.33
9525,44500,8900
9526,44500,9016.67
9527,44500,9133.33
9528,44500,9150
9529,44500,9266.67
9530,44500,9533.33
9531,44500,9633.33
9532,44500,9683.33
9533,44500,9833.33
9534,44500,9866.67
9535,44503.3,12100.3
9536,44505.8,12118.1
9537,44506.1,12056.4
9538,44508.3,12039.2
9539,44512.5,12056.4
9540,44516.7,10016.7
9541,44516.7,10150
9542,44516.7,10200
9543,44516.7,10383.3
9544,44516.7,10500
9545,44516.7,10633.3
9546,44516.7,10700
9547,44516.7,10733.3
9548,44516.7,11000
9549,44516.7,11050
9550,44516.7,11100
9551,44516.7,11116.7
9552,44516.7,11183.3
9553,44516.7,11200
9554,44516.7,11250
9555,44516.7,11266.7
9556,44516.7,11400
9557,44516.7,11533.3
9558,44516.7,11633.3
9559,44516.7,11816.7
9560,44516.7,11883.3
9561,44516.7,12233.3
9562,44516.7,6966.67
9563,44516.7,7066.67
9564,44516.7,7133.33
9565,44516.7,7333.33
9566,44516.7,7483.33
9567,44516.7,7716.67
9568,44516.7,8083.33
9569,44516.7,8133.33
9570,44516.7,8333.33
9571,44516.7,8616.67
9572,44516.7,8750
9573,44516.7,8900
9574,44516.7,9016.67
9575,44516.7,9050
9576,44516.7,9166.67
9577,44516.7,9250
9578,44516.7,9283.33
9579,44516.7,9366.67
9580,44516.7,9400
9581,44516.7,9466.67
9582,44516.7,9616.67
9583,44516.7,9683.33
9584,44516.7,9733.33
9585,44516.7,9783.33
9586,44516.7,9850
9587,44516.7,9950
9588,44520,12277.8
9589,44520.3,12065.8
9590,44521.4,12037.8
9591,44531.7,12188.1
9592,44533.3,10183.3
9593,44533.3,10283.3
9594,44533.3,10350
9595,44533.3,10433.3
9596,44533.3,10483.3
9597,44533.3,10500
9598,44533.3,10550
9599,44533.3,10816.7
9600,44533.3,10866.7
9601,44533.3,10900
9602,44533.3,10916.7
9603,44533.3,10950
9604,44533.3,10966.7
9605,44533.3,10983.3
9606,44533.3,11016.7
9607,44533.3,11233.3
9608,44533.3,11366.7
9609,44533.3,11416.7
9610,44533.3,11450
9611,44533.3,11500
9612,44533.3,11533.3
9613,44533.3,11766.7
9614,44533.3,11816.7
9615,44533.3,11883.3
9616,44533.3,12000
9617,44533.3,7083.33
9618,44533.3,7216.67
9619,44533.3,7433.33
9620,44533.3,7933.33
9621,44533.3,8033.33
9622,44533.3,8166.67
9623,44533.3,8583.33
9624,44533.3,8700
9625,44533.3,8933.33
9626,44533.3,8950
9627,44533.3,9000
9628,44533.3,9033.33
9629,44533.3,9116.67
9630,44533.3,9283.33
9631,44533.3,9300
9632,44533.3,9383.33
9633,44533.3,9433.33
9634,44533.3,9550
9635,44533.3,9850
9636,44534.2,12124.4
9637,44541.7,12040.6
9638,44541.7,12134.2
9639,44550,10033.3
9640,44550,10133.3
9641,44550,10166.7
9642,44550,10250
9643,44550,10300
9644,44550,10383.3
9645,44550,10433.3
9646,44550,10550
9647,44550,10566.7
9648,44550,10633.3
9649,44550,10683.3
9650,44550,10750
9651,44550,10783.3
9652,44550,10883.3
9653,44550,10933.3
9654,44550,10983.3
9655,44550,11066.7
9656,44550,11100
9657,44550,11116.7
9658,44550,11183.3
9659,44550,11366.7
9660,44550,11383.3
9661,44550,11450
9662,44550,11533.3
9663,44550,11583.3
9664,44550,11683.3
9665,44550,11933.3
9666,44550,11966.7
9667,44550,12083.3
9668,44550,12100
9669,44550,7283.33
9670,44550,7400
9671,44550,7533.33
9672,44550,7616.67
9673,44550,7716.67
9674,44550,7833.33
9675,44550,8016.67
9676,44550,8266.67
9677,44550,8333.33
9678,44550,8416.67
9679,44550,8933.33
9680,44550,9000
9681,44550,9116.67
9682,44550,9283.33
9683,44550,9400
9684,44550,9616.67
9685,44550,9750
9686,44550.3,12284.2
9687,44556.1,12226.4
9688,44556.9,12020
9689,44566.7,10016.7
9690,44566.7,10133.3
9691,44566.7,10216.7
9692,44566.7,10233.3
9693,44566.7,10266.7
9694,44566.7,10366.7
9695,44566.7,10516.7
9696,44566.7,10583.3
9697,44566.7,10716.7
9698,44566.7,10850
9699,44566.7,11033.3
9700,44566.7,11133.3
9701,44566.7,11233.3
9702,44566.7,11266.7
9703,44566.7,11366.7
9704,44566.7,11466.7
9705,44566.7,11533.3
9706,44566.7,11650
9707,44566.7,11716.7
9708,44566.7,11800
9709,44566.7,11866.7
9710,44566.7,12000
9711,44566.7,12066.7
9712,44566.7,6950
9713,44566.7,6983.33
9714,44566.7,7183.33
9715,44566.7,7266.67
9716,44566.7,7316.67
9717,44566.7,7350
9718,44566.7,7466.67
9719,44566.7,7483.33
9720,44566.7,7916.67
9721,44566.7,8016.67
9722,44566.7,8050
9723,44566.7,8333.33
9724,44566.7,8533.33
9725,44566.7,8666.67
9726,44566.7,8950
9727,44566.7,9016.67
9728,44566.7,9083.33
9729,44566.7,9183.33
9730,44566.7,9216.67
9731,44566.7,9283.33
9732,44566.7,9400
9733,44566.7,9566.67
9734,44566.7,9600
9735,44566.7,9616.67
9736,44566.7,9700
9737,44566.7,9766.67
9738,44566.7,9816.67
9739,44566.7,9900
9740,44566.7,9983.33
9741,44566.9,12246.7
9742,44583.3,10033.3
9743,44583.3,10150
9744,44583.3,10300
9745,44583.3,10316.7
9746,44583.3,10433.3
9747,44583.3,10450
9748,44583.3,10500
9749,44583.3,10683.3
9750,44583.3,10733.3
9751,44583.3,10833.3
9752,44583.3,10916.7
9753,44583.3,10933.3
9754,44583.3,10966.7
9755,44583.3,11016.7
9756,44583.3,11083.3
9757,44583.3,11183.3
9758,44583.3,11233.3
9759,44583.3,11283.3
9760,44583.3,11316.7
9761,44583.3,11416.7
9762,44583.3,11500
9763,44583.3,11550
9764,44583.3,11600
9765,44583.3,11616.7
9766,44583.3,11866.7
9767,44583.3,11933.3
9768,44583.3,12266.7
9769,44583.3,6950
9770,44583.3,7066.67
9771,44583.3,7216.67
9772,44583.3,7250
9773,44583.3,7283.33
9774,44583.3,7566.67
9775,44583.3,7650
9776,44583.3,7800
9777,44583.3,7866.67
9778,44583.3,7933.33
9779,44583.3,7966.67
9780,44583.3,8133.33
9781,44583.3,8200
9782,44583.3,8450
9783,44583.3,8600
9784,44583.3,8733.33
9785,44583.3,8866.67
9786,44583.3,8950
9787,44583.3,9016.67
9788,44583.3,9216.67
9789,44583.3,9250
9790,44583.3,9300
9791,44583.3,9416.67
9792,44583.3,9450
9793,44583.3,9466.67
9794,44583.3,9600
9795,44583.3,9700
9796,44583.3,9766.67
9797,44583.3,9950
9798,44589.7,12014.7
9799,44600,10033.3
9800,44600,10116.7
9801,44600,10200
9802,44600,10300
9803,44600,10366.7
9804,44600,10400
9805,44600,10550
9806,44600,10583.3
9807,44600,10633.3
9808,44600,10716.7
9809,44600,10766.7
9810,44600,10800
9811,44600,10850
9812,44600,10933.3
9813,44600,11150
9814,44600,11216.7
9815,44600,11416.7
9816,44600,11466.7
9817,44600,11600
9818,44600,11700
9819,44600,11850
9820,44600,11950
9821,44600,12000
9822,44600,7283.33
9823,44600,7483.33
9824,44600,7733.33
9825,44600,8483.33
9826,44600,9033.33
9827,44600,9050
9828,44600,9116.67
9829,44600,9166.67
9830,44600,9216.67
9831,44600,9283.33
9832,44600,9366.67
9833,44600,9500
9834,44600,9583.33
9835,44600,9766.67
9836,44600,9816.67
9837,44602.8,12260
9838,44616.7,10016.7
9839,44616.7,10083.3
9840,44616.7,10116.7
9841,44616.7,10183.3
9842,44616.7,10266.7
9843,44616.7,10350
9844,44616.7,10433.3
9845,44616.7,10583.3
9846,44616.7,10600
9847,44616.7,10716.7
9848,44616.7,10783.3
9849,44616.7,10866.7
9850,44616.7,10900
9851,44616.7,10933.3
9852,44616.7,11050
9853,44616.7,11083.3
9854,44616.7,11250
9855,44616.7,11300
9856,44616.7,11366.7
9857,44616.7,11416.7
9858,44616.7,11483.3
9859,44616.7,11516.7
9860,44616.7,11583.3
9861,44616.7,11650
9862,44616.7,11666.7
9863,44616.7,11716.7
9864,44616.7,11833.3
9865,44616.7,7050
9866,44616.7,7483.33
9867,44616.7,7833.33
9868,44616.7,8133.33
9869,44616.7,8183.33
9870,44616.7,8366.67
9871,44616.7,8600
9872,44616.7,8833.33
9873,44616.7,8983.33
9874,44616.7,9266.67
9875,44616.7,9333.33
9876,44616.7,9466.67
9877,44616.7,9633.33
9878,44616.7,9766.67
9879,44616.7,9816.67
9880,44633.3,10083.3
9881,44633.3,10116.7
9882,44633.3,10166.7
9883,44633.3,10316.7
9884,44633.3,10383.3
9885,44633.3,10400
9886,44633.3,10433.3
9887,44633.3,10466.7
9888,44633.3,10533.3
9889,44633.3,10550
9890,44633.3,10566.7
9891,44633.3,10733.3
9892,44633.3,10850
9893,44633.3,10866.7
9894,44633.3,10933.3
9895,44633.3,10950
9896,44633.3,10983.3
9897,44633.3,11000
9898,44633.3,11183.3
9899,44633.3,11200
9900,44633.3,11283.3
9901,44633.3,11350
9902,44633.3,11416.7
9903,44633.3,11683.3
9904,44633.3,11900
9905,44633.3,11950
9906,44633.3,7183.33
9907,44633.3,7316.67
9908,44633.3,7350
9909,44633.3,7366.67
9910,44633.3,7666.67
9911,44633.3,7783.33
9912,44633.3,7933.33
9913,44633.3,8000
9914,44633.3,8100
9915,44633.3,8216.67
9916,44633.3,8583.33
9917,44633.3,8633.33
9918,44633.3,8700
9919,44633.3,8733.33
9920,44633.3,9000
9921,44633.3,9016.67
9922,44633.3,9066.67
9923,44633.3,9116.67
9924,44633.3,9216.67
9925,44633.3,9233.33
9926,44633.3,9316.67
9927,44633.3,9416.67
9928,44633.3,9433.33
9929,44633.3,9500
9930,44633.3,9566.67
9931,44633.3,9733.33
9932,44633.3,9916.67
9933,44633.3,9983.33
9934,44641.7,12221.1
9935,44646.1,12138.9
9936,44650,10050
9937,44650,10150
9938,44650,10200
9939,44650,10233.3
9940,44650,10283.3
9941,44650,10300
9942,44650,10583.3
9943,44650,10716.7
9944,44650,10750
9945,44650,10783.3
9946,44650,10833.3
9947,44650,10900
9948,44650,11000
9949,44650,11066.7
9950,44650,11116.7
9951,44650,11166.7
9952,44650,11233.3
9953,44650,11283.3
9954,44650,11366.7
9955,44650,11450
9956,44650,11533.3
9957,44650,11633.3
9958,44650,11766.7
9959,44650,11800
9960,44650,6966.67
9961,44650,6983.33
9962,44650,7266.67
9963,44650,7300
9964,44650,7383.33
9965,44650,7483.33
9966,44650,7733.33
9967,44650,7850
9968,44650,7966.67
9969,44650,8016.67
9970,44650,8033.33
9971,44650,8233.33
9972,44650,8833.33
9973,44650,8950
9974,44650,9216.67
9975,44650,9250
9976,44650,9316.67
9977,44650,9366.67
9978,44650,9666.67
9979,44650,9716.67
9980,44650,9833.33
9981,44650.8,12252.5
9982,44654.7,12110.3
9983,44662.2,12243.1
9984,44666.4,12250
9985,44666.7,10000
9986,44666.7,10100
9987,44666.7,10166.7
9988,44666.7,10233.3
9989,44666.7,10366.7
9990,44666.7,10466.7
9991,44666.7,10566.7
9992,44666.7,10616.7
9993,44666.7,10650
9994,44666.7,10716.7
9995,44666.7,10883.3
9996,44666.7,10900
9997,44666.7,10916.7
9998,44666.7,10983.3
9999,44666.7,11066.7
10000,44666.7,11133.3
10001,44666.7,11266.7
10002,44666.7,11300
10003,44666.7,11400
10004,44666.7,11483.3
10005,44666.7,11583.3
10006,44666.7,11650
10007,44666.7,11700
10008,44666.7,11833.3
10009,44666.7,11850
10010,44666.7,12233.3
10011,44666.7,6966.67
10012,44666.7,6983.33
10013,44666.7,8283.33
10014,44666.7,8366.67
10015,44666.7,8583.33
10016,44666.7,9016.67
10017,44666.7,9083.33
10018,44666.7,9183.33
10019,44666.7,9416.67
10020,44666.7,9483.33
10021,44666.7,9533.33
10022,44666.7,9650
10023,44666.7,9850
10024,44666.7,9950
10025,44677.8,12244.4
10026,44683.3,10016.7
10027,44683.3,10116.7
10028,44683.3,10300
10029,44683.3,10366.7
10030,44683.3,10400
10031,44683.3,10500
10032,44683.3,10683.3
10033,44683.3,10733.3
10034,44683.3,10800
10035,44683.3,10833.3
10036,44683.3,10900
10037,44683.3,11033.3
10038,44683.3,11300
10039,44683.3,11333.3
10040,44683.3,11383.3
10041,44683.3,11666.7
10042,44683.3,11733.3
10043,44683.3,11783.3
10044,44683.3,7166.67
10045,44683.3,7266.67
10046,44683.3,7366.67
10047,44683.3,7533.33
10048,44683.3,7566.67
10049,44683.3,8150
10050,44683.3,8300
10051,44683.3,8466.67
10052,44683.3,8666.67
10053,44683.3,8816.67
10054,44683.3,8883.33
10055,44683.3,9116.67
10056,44683.3,9316.67
10057,44683.3,9433.33
10058,44683.3,9483.33
10059,44683.3,9516.67
10060,44683.3,9683.33
10061,44683.3,9816.67
10062,44683.3,9916.67
10063,44683.3,9933.33
10064,44683.3,9983.33
10065,44697.5,12185.8
10066,44700,10100
10067,44700,10200
10068,44700,10250
10069,44700,10283.3
10070,44700,10350
10071,44700,10416.7
10072,44700,10450
10073,44700,10516.7
10074,44700,10783.3
10075,44700,10816.7
10076,44700,11216.7
10077,44700,11400
10078,44700,11450
10079,44700,11500
10080,44700,11583.3
10081,44700,11600
10082,44700,11700
10083,44700,11800
10084,44700,11833.3
10085,44700,7150
10086,44700,7600
10087,44700,7850
10088,44700,7933.33
10089,44700,7983.33
10090,44700,8033.33
10091,44700,8516.67
10092,44700,8750
10093,44700,9000
10094,44700,9050
10095,44700,9183.33
10096,44700,9316.67
10097,44700,9366.67
10098,44700,9383.33
10099,44700,9416.67
10100,44700,9500
10101,44700,9600
10102,44700,9716.67
10103,44700,9800
10104,44700,9900
10105,44706.7,12236.1
10106,44715,12245.3
10107,44716.7,10050
10108,44716.7,10116.7
10109,44716.7,10183.3
10110,44716.7,10233.3
10111,44716.7,10266.7
10112,44716.7,10333.3
10113,44716.7,10466.7
10114,44716.7,10583.3
10115,44716.7,10600
10116,44716.7,10716.7
10117,44716.7,10733.3
10118,44716.7,10850
10119,44716.7,10900
10120,44716.7,10950
10121,44716.7,10983.3
10122,44716.7,11000
10123,44716.7,11150
10124,44716.7,11233.3
10125,44716.7,11283.3
10126,44716.7,11300
10127,44716.7,11383.3
10128,44716.7,11533.3
10129,44716.7,11750
10130,44716.7,11833.3
10131,44716.7,11850
10132,44716.7,7333.33
10133,44716.7,7683.33
10134,44716.7,8233.33
10135,44716.7,8283.33
10136,44716.7,8500
10137,44716.7,8850
10138,44716.7,9033.33
10139,44716.7,9116.67
10140,44716.7,9233.33
10141,44716.7,9266.67
10142,44716.7,9283.33
10143,44716.7,9383.33
10144,44716.7,9500
10145,44716.7,9566.67
10146,44716.7,9616.67
10147,44716.7,9700
10148,44716.7,9783.33
10149,44716.7,9866.67
10150,44716.7,9916.67
10151,44716.7,9983.33
10152,44721.9,12223.3
10153,44730.3,12048.6
10154,44733.3,10050
10155,44733.3,10350
10156,44733.3,10416.7
10157,44733.3,10533.3
10158,44733.3,10566.7
10159,44733.3,10600
10160,44733.3,10633.3
10161,44733.3,10716.7
10162,44733.3,10800
10163,44733.3,10850
10164,44733.3,10916.7
10165,44733.3,11033.3
10166,44733.3,11083.3
10167,44733.3,11100
10168,44733.3,11350
10169,44733.3,11500
10170,44733.3,11550
10171,44733.3,11616.7
10172,44733.3,11633.3
10173,44733.3,11683.3
10174,44733.3,12133.3
10175,44733.3,7733.33
10176,44733.3,7983.33
10177,44733.3,8116.67
10178,44733.3,8333.33
10179,44733.3,8616.67
10180,44733.3,8866.67
10181,44733.3,8966.67
10182,44733.3,9083.33
10183,44733.3,9150
10184,44733.3,9233.33
10185,44733.3,9266.67
10186,44733.3,9366.67
10187,44733.3,9433.33
10188,44733.3,9483.33
10189,44733.3,9550
10190,44733.3,9616.67
10191,44733.3,9700
10192,44733.3,9750
10193,44733.3,9816.67
10194,44733.3,9916.67
10195,44736.7,12160.3
10196,44741.1,12249.4
10197,44746.9,12183.6
10198,44750,10033.3
10199,44750,10100
10200,44750,10133.3
10201,44750,10216.7
10202,44750,10266.7
10203,44750,10350
10204,44750,10516.7
10205,44750,10766.7
10206,44750,11000
10207,44750,11050
10208,44750,11066.7
10209,44750,11116.7
10210,44750,11183.3
10211,44750,11233.3
10212,44750,11400
10213,44750,11466.7
10214,44750,11483.3
10215,44750,11533.3
10216,44750,11566.7
10217,44750,11650
10218,44750,11783.3
10219,44750,11883.3
10220,44750,11933.3
10221,44750,12016.7
10222,44750,12233.3
10223,44750,7166.67
10224,44750,7316.67
10225,44750,7700
10226,44750,7816.67
10227,44750,7900
10228,44750,8033.33
10229,44750,8133.33
10230,44750,8416.67
10231,44750,8516.67
10232,44750,8550
10233,44750,8650
10234,44750,9033.33
10235,44750,9133.33
10236,44750,9183.33
10237,44750,9266.67
10238,44750,9350
10239,44750,9416.67
10240,44750,9516.67
10241,44750,9683.33
10242,44750,9800
10243,44750,9883.33
10244,44756.4,12220.6
10245,44758.6,12143.6
10246,44761.9,12058.3
10247,44766.7,10016.7
10248,44766.7,10283.3
10249,44766.7,10350
10250,44766.7,10400
10251,44766.7,10450
10252,44766.7,10466.7
10253,44766.7,10500
10254,44766.7,10600
10255,44766.7,10650
10256,44766.7,10666.7
10257,44766.7,10750
10258,44766.7,10783.3
10259,44766.7,10866.7
10260,44766.7,11283.3
10261,44766.7,11333.3
10262,44766.7,11483.3
10263,44766.7,11650
10264,44766.7,11750
10265,44766.7,11850
10266,44766.7,11866.7
10267,44766.7,11933.3
10268,44766.7,7133.33
10269,44766.7,7533.33
10270,44766.7,7616.67
10271,44766.7,7766.67
10272,44766.7,7783.33
10273,44766.7,7833.33
10274,44766.7,8350
10275,44766.7,8783.33
10276,44766.7,8866.67
10277,44766.7,8966.67
10278,44766.7,9016.67
10279,44766.7,9083.33
10280,44766.7,9233.33
10281,44766.7,9350
10282,44766.7,9383.33
10283,44766.7,9416.67
10284,44766.7,9700
10285,44766.7,9733.33
10286,44766.7,9866.67
10287,44766.7,9983.33
10288,44773.9,12020.3
10289,44778.3,12133.3
10290,44783.3,10033.3
10291,44783.3,10250
10292,44783.3,10283.3
10293,44783.3,10516.7
10294,44783.3,10533.3
10295,44783.3,10583.3
10296,44783.3,10616.7
10297,44783.3,10633.3
10298,44783.3,10700
10299,44783.3,10883.3
10300,44783.3,11050
10301,44783.3,11133.3
10302,44783.3,11583.3
10303,44783.3,11633.3
10304,44783.3,11683.3
10305,44783.3,11716.7
10306,44783.3,11733.3
10307,44783.3,11783.3
10308,44783.3,11833.3
10309,44783.3,11866.7
10310,44783.3,11983.3
10311,44783.3,12116.7
10312,44783.3,7366.67
10313,44783.3,7550
10314,44783.3,7600
10315,44783.3,7933.33
10316,44783.3,8100
10317,44783.3,8183.33
10318,44783.3,8283.33
10319,44783.3,8433.33
10320,44783.3,9066.67
10321,44783.3,9200
10322,44783.3,9250
10323,44783.3,9366.67
10324,44783.3,9433.33
10325,44783.3,9516.67
10326,44783.3,9533.33
10327,44783.3,9600
10328,44783.3,9683.33
10329,44783.3,9700
10330,44783.3,9766.67
10331,44783.3,9800
10332,44783.3,9916.67
10333,44783.3,9933.33
10334,44783.3,9950
10335,44783.3,9966.67
10336,44796.4,12270.8
10337,44796.9,12028.9
10338,44800,10183.3
10339,44800,10250
10340,44800,10266.7
10341,44800,10333.3
10342,44800,10433.3
10343,44800,10583.3
10344,44800,10616.7
10345,44800,10633.3
10346,44800,10716.7
10347,44800,10766.7
10348,44800,10783.3
10349,44800,10850
10350,44800,10983.3
10351,44800,11050
10352,44800,11116.7
10353,44800,11183.3
10354,44800,11233.3
10355,44800,11266.7
10356,44800,11383.3
10357,44800,11516.7
10358,44800,11583.3
10359,44800,11633.3
10360,44800,11733.3
10361,44800,11766.7
10362,44800,11783.3
10363,44800,11866.7
10364,44800,11916.7
10365,44800,11966.7
10366,44800,12116.7
10367,44800,12266.7
10368,44800,7050
10369,44800,7116.67
10370,44800,7150
10371,44800,7250
10372,44800,7350
10373,44800,7700
10374,44800,7950
10375,44800,8000
10376,44800,8783.33
10377,44800,9050
10378,44800,9066.67
10379,44800,9150
10380,44800,9216.67
10381,44800,9233.33
10382,44800,9250
10383,44800,9283.33
10384,44800,9500
10385,44800,9516.67
10386,44800,9566.67
10387,44800,9616.67
10388,44800,9650
10389,44800,9683.33
10390,44800,9750
10391,44800,9766.67
10392,44800,9816.67
10393,44800,9850
10394,44801.9,12185
10395,44807.8,12262.2
10396,44811.4,12153.6
10397,44816.7,10100
10398,44816.7,10400
10399,44816.7,10450
10400,44816.7,10500
10401,44816.7,10566.7
10402,44816.7,10600
10403,44816.7,10666.7
10404,44816.7,10766.7
10405,44816.7,10816.7
10406,44816.7,10866.7
10407,44816.7,10933.3
10408,44816.7,10950
10409,44816.7,11416.7
10410,44816.7,11533.3
10411,44816.7,11850
10412,44816.7,11883.3
10413,44816.7,11950
10414,44816.7,12266.7
10415,44816.7,7216.67
10416,44816.7,7300
10417,44816.7,7550
10418,44816.7,7633.33
10419,44816.7,7900
10420,44816.7,8233.33
10421,44816.7,8366.67
10422,44816.7,8533.33
10423,44816.7,8683.33
10424,44816.7,8850
10425,44816.7,8900
10426,44816.7,9033.33
10427,44816.7,9116.67
10428,44816.7,9133.33
10429,44816.7,9200
10430,44816.7,9316.67
10431,44816.7,9333.33
10432,44816.7,9466.67
10433,44816.7,9500
10434,44816.7,9566.67
10435,44816.7,9700
10436,44816.7,9733.33
10437,44816.7,9833.33
10438,44816.7,9900
10439,44816.7,9983.33
10440,44821.7,12044.4
10441,44822.2,12351.9
10442,44828.3,12184.2
10443,44831.1,12114.2
10444,44833.3,10083.3
10445,44833.3,10183.3
10446,44833.3,10216.7
10447,44833.3,10266.7
10448,44833.3,10283.3
10449,44833.3,10616.7
10450,44833.3,10683.3
10451,44833.3,10766.7
10452,44833.3,10800
10453,44833.3,10900
10454,44833.3,11033.3
10455,44833.3,11100
10456,44833.3,11133.3
10457,44833.3,11283.3
10458,44833.3,11383.3
10459,44833.3,11466.7
10460,44833.3,11483.3
10461,44833.3,11516.7
10462,44833.3,11583.3
10463,44833.3,11633.3
10464,44833.3,11716.7
10465,44833.3,11783.3
10466,44833.3,11833.3
10467,44833.3,11850
10468,44833.3,11966.7
10469,44833.3,12000
10470,44833.3,12150
10471,44833.3,12366.7
10472,44833.3,7066.67
10473,44833.3,7583.33
10474,44833.3,7900
10475,44833.3,8000
10476,44833.3,8066.67
10477,44833.3,8166.67
10478,44833.3,8533.33
10479,44833.3,8683.33
10480,44833.3,8733.33
10481,44833.3,9000
10482,44833.3,9066.67
10483,44833.3,9133.33
10484,44833.3,9166.67
10485,44833.3,9233.33
10486,44833.3,9250
10487,44833.3,9333.33
10488,44833.3,9400
10489,44833.3,9466.67
10490,44833.3,9533.33
10491,44833.3,9616.67
10492,44833.3,9966.67
10493,44834.7,12182.8
10494,44835.8,12356.9
