id,x,y
2468,32700,58183.3
2469,25866.7,54566.7
2470,32800,60716.7
2471,41033.3,71816.7
2472,26933.3,58500
2473,38900,62100
2474,50300,72783.3
2475,26650,54783.3
2476,42000,65100
2477,38933.3,62066.7
2478,32250,60916.7
2479,30633.3,59583.3
2480,41050,71800
2481,29433.3,67950
2482,29316.7,66766.7
2483,25566.7,54566.7
2484,24500,65866.7
2485,28116.7,65083.3
2486,28016.7,65466.7
2487,24500,65866.7
2488,26766.7,65350
2489,29266.7,63850
2490,29250,63333.3
2491,38966.7,70816.7
2492,22833.3,63000
2493,27233.3,66933.3
2494,32450,64216.7
2495,27233.3,66933.3
2496,25950,64716.7
2497,25950,64716.7
2498,32816.7,69916.7
2499,34666.7,58816.7
2500,28966.7,58783.3
2501,42116.7,71716.7
2502,37366.7,67616.7
2503,37366.7,67616.7
2504,38150,65916.7
2505,29066.7,63450
2506,28566.7,64816.7
2507,32833.3,62833.3
2508,27900,65533.3
2509,27216.7,65583.3
2510,24900,66150
2511,22833.3,65366.7
2512,22700,65966.7
2513,22483.3,65416.7
2514,22466.7,65616.7
2515,22116.7,65716.7
2516,31150,61733.3
2517,31466.7,60166.7
2518,37516.7,61916.7
2519,27500,55200
2520,31100,61900
2521,36466.7,63616.7
2522,37516.7,60766.7
2523,33016.7,60616.7
2524,32916.7,68716.7
2525,32383.3,58866.7
2526,33166.7,60900
2527,32083.3,58950
2528,31583.3,60066.7
2529,33533.3,61466.7
2530,31050,61883.3
2531,30216.7,59383.3
2532,31116.7,59850
2533,23833.3,64766.7
2534,33883.3,62850
2535,33300,62183.3
2536,32150,61100
2537,27516.7,55166.7
2538,31566.7,60066.7
2539,31516.7,60033.3
2540,31450,58433.3
2541,32683.3,61516.7
2542,26900,65450
2543,50333.3,72300
2544,39016.7,64033.3
2545,31383.3,60100
2546,29150,59850
2547,35633.3,60083.3
2548,29166.7,58050
2549,32166.7,59816.7
2550,32116.7,64550
2551,32016.7,65050
2552,31133.3,69466.7
2553,29900,57566.7
2554,28349.4,69217.2
2555,27716.7,66016.7
2556,25783.3,66433.3
2557,24933.3,66200
2558,37550,62716.7
2559,30983.3,61016.7
2560,28650,64550
2561,32033.3,60566.7
2562,32350,58433.3
2563,31133.3,60983.3
2564,31133.3,61033.3
2565,31133.3,60983.3
2566,27566.7,55716.7
2567,22066.7,63716.7
2568,40433.3,63683.3
2569,37966.7,61366.7
2570,32266.7,68416.7
2571,25133.3,58383.3
2572,34633.3,58433.3
2573,35916.7,62633.3
2574,40466.7,63783.3
2575,33900,64533.3
2576,33900,64533.3
2577,26183.3,58816.7
2578,34550,58500
2579,26783.3,60450
2580,31216.7,61616.7
2581,26133.3,59600
2582,34650,58433.3
2583,35250,60183.3
2584,24366.7,65033.3
2585,26183.3,58816.7
2586,34497.2,58863.6
2587,27016.7,59850
2588,26783.3,60450
2589,26133.3,59600
2590,27016.7,59850
2591,37983.3,60583.3
2592,29950,68350
2593,28650,68116.7
2594,27316.7,64766.7
2595,23616.7,63333.3
2596,27950,62000
2597,26633.3,62850
2598,28983.3,65883.3
2599,27116.7,64533.3
2600,26783.3,63566.7
2601,24033.3,64866.7
2602,27700,64916.7
2603,27183.3,64500
2604,25583.3,63133.3
2605,23766.7,63383.3
2606,28400,62383.3
2607,29316.7,64050
2608,26733.3,63550
2609,29066.7,62033.3
2610,31800,66233.3
2611,27583.3,67133.3
2612,23566.7,61700
2613,23650,63366.7
2614,27950,62000
2615,27950,62000
2616,31116.7,64183.3
2617,24900,60316.7
2618,32600,66300
2619,31616.7,64483.3
2620,28983.3,63583.3
2621,28983.3,63583.3
2622,29916.7,65366.7
2623,22783.3,62483.3
2624,23266.7,62083.3
2625,24400,61033.3
2626,30833.3,63600
2627,29233.3,63450
2628,32033.3,62916.7
2629,27016.7,61016.7
2630,32033.3,65300
2631,29416.7,63266.7
2632,26866.7,63250
2633,33200,66366.7
2634,24150,61950
2635,30716.7,63083.3
2636,28550,65100
2637,31900,65500
2638,26900,65150
2639,31283.3,63283.3
2640,23616.7,63883.3
2641,29366.7,66783.3
2642,28016.7,65233.3
2643,23016.7,62366.7
2644,26866.7,63250
2645,23466.7,63350
2646,28933.3,61683.3
2647,26400,64350
2648,27966.7,64933.3
2649,37033.3,60600
2650,32116.7,62416.7
2651,33216.7,66233.3
2652,33216.7,66233.3
2653,26500,58666.7
2654,26900,65450
2655,26900,65450
2656,33216.7,66233.3
2657,27533.3,66333.3
2658,25600,64016.7
2659,22650,65550
2660,32950,69183.3
2661,32666.7,65650
2662,26083.3,65466.7
2663,32666.7,65650
2664,28416.7,67683.3
2665,24433.3,59650
2666,24383.3,60316.7
2667,24383.3,60316.7
2668,25766.7,58083.3
2669,24433.3,59650
2670,33150,60516.7
2671,24200,60200
2672,24200,60200
2673,27383.3,55883.3
2674,35866.7,66283.3
2675,34950,62233.3
2676,30266.7,61366.7
2677,29300,65400
2678,29316.7,65383.3
2679,31900,66350
2680,30850,66700
2681,28466.7,65633.3
2682,31016.7,62066.7
2683,38700,62400
2684,29500,61700
2685,22600,64683.3
2686,22866.7,64166.7
2687,22750,64000
2688,34751.7,58711.7
2689,37733.3,61333.3
2690,39466.7,65500
2691,28316.7,65716.7
2692,28400,66216.7
2693,24716.7,66216.7
2694,34500,58683.3
2695,35583.3,59500
2696,32783.3,69633.3
2697,29050,63200
2698,29050,63200
2699,35150,65766.7
2700,27033.3,64716.7
2701,22750,64000
2702,24333.3,67016.7
2703,22066.7,63716.7
2704,28416.7,64750
2705,31683.3,68583.3
2706,31483.3,65266.7
2707,35066.7,57950
2708,25433.3,64066.7
2709,35566.7,57683.3
2710,33766.7,60100
2711,23383.3,63100
2712,23383.3,63100
2713,38966.7,68233.3
2714,34800,59033.3
2715,28983.3,67516.7
2716,31916.7,63466.7
2717,31366.7,62116.7
2718,36166.7,59166.7
2719,31300,62233.3
2720,38916.7,69150
2721,30950,63266.7
2722,31650,63033.3
2723,31950,63366.7
2724,31533.3,63183.3
2725,43316.7,65033.3
2726,30883.3,62766.7
2727,27883.3,55916.7
2728,22116.7,63733.3
2729,34783.3,58183.3
2730,35116.7,60216.7
2731,31650,69466.7
2732,28566.7,67450
2733,30266.7,69216.7
2734,22683.3,66516.7
2735,33500,67416.7
2736,36500,61566.7
2737,33500,67416.7
2738,25716.7,59100
2739,42566.7,64283.3
2740,22333.3,63783.3
2741,31300,63783.3
2742,31300,63783.3
2743,24766.7,64466.7
2744,24783.3,64233.3
2745,31566.7,60716.7
2746,24766.7,64466.7
2747,29150,67650
2748,35533.3,57333.3
2749,33983.3,60733.3
2750,30950,64633.3
2751,31866.7,60483.3
2752,30816.7,64200
2753,29150,62650
2754,38666.7,70900
2755,37400,61750
2756,34533.3,58750
2757,33100,60800
2758,28950,66950
2759,34833.3,63900
2760,31150,65483.3
2761,37116.7,56833.3
2762,25983.3,53900
2763,30733.3,59566.7
2764,26033.3,54333.3
2765,39650,70950
2766,38100,61350
2767,25366.7,57650
2768,27750,66300
2769,41133.3,70666.7
2770,34483.6,58931.9
2771,31683.3,63900
2772,31450,61250
2773,40550,69733.3
2774,25500,58983.3
2775,36016.7,58133.3
2776,37616.7,62416.7
2777,38100,60683.3
2778,38400,58666.7
2779,31333.3,65316.7
2780,34750,62966.7
2781,30783.3,65416.7
2782,25250,65466.7
2783,32850,65316.7
2784,32900,64783.3
2785,31816.7,65100
2786,31183.3,59933.3
2787,31033.3,65016.7
2788,29716.7,63616.7
2789,31216.7,65150
2790,23316.7,65916.7
2791,40083.3,70200
2792,31916.7,65150
2793,27600,67200
2794,38100,62800
2795,38100,62800
2796,40050,70083.3
2797,40050,70083.3
2798,49616.7,71500
2799,46600,68533.3
2800,49983.3,68900
2801,32900,64783.3
2802,28383.3,65700
2803,31650,68216.7
2804,24266.7,64316.7
2805,39516.7,69250
2806,46800,67966.7
2807,46800,67966.7
2808,45416.7,67416.7
2809,45416.7,67416.7
2810,35666.7,63733.3
2811,34566.7,62350
2812,38833.3,64950
2813,41133.3,70850
2814,35633.3,64766.7
2815,33583.3,68066.7
2816,30800,65166.7
2817,23316.7,64216.7
2818,37733.3,70233.3
2819,27566.7,55233.3
2820,27716.7,55283.3
2821,27666.7,55250
2822,27666.7,55250
2823,27550,55466.7
2824,32133.3,61983.3
2825,34800,60216.7
2826,33200,68383.3
2827,35650,61850
2828,23383.3,61783.3
2829,33533.3,60800
2830,45800,67533.3
2831,30650,60666.7
2832,33300,66466.7
2833,23383.3,61783.3
2834,29333.3,58616.7
2835,29333.3,58616.7
2836,37633.3,64150
2837,29333.3,58616.7
2838,32650,62300
2839,46600,70933.3
2840,41116.7,71416.7
2841,24400,63933.3
2842,24400,63933.3
2843,24383.3,65100
2844,33892.5,60572.5
2845,33766.7,60100
2846,27450,64950
2847,33000,60766.7
2848,34833.3,58100
2849,33083.3,68883.3
2850,38666.7,61083.3
2851,33300,58733.3
2852,40833.3,65650
2853,31050,64616.7
2854,28350,63566.7
2855,38050,57566.7
2856,38050,61666.7
2857,31416.7,63583.3
2858,28883.3,69166.7
2859,37000,68416.7
2860,34750,65033.3
2861,21900,66066.7
2862,33116.7,68600
2863,28400,66216.7
2864,36266.7,63150
2865,38183.3,62700
2866,39000,61616.7
2867,36350,62866.7
2868,35814.7,61905.3
2869,27700,58766.7
2870,34600,64716.7
2871,34616.7,68466.7
2872,28750,58650
2873,37983.3,60583.3
2874,37983.3,60583.3
2875,35566.7,57683.3
2876,35566.7,57683.3
2877,39483.3,62683.3
2878,30033.3,60300
2879,26800,65083.3
2880,35650,61850
2881,31366.7,63533.3
2882,33266.7,63300
2883,30200,58250
2884,32966.7,68683.3
2885,33783.3,65300
2886,35250,59650
2887,31983.3,68733.3
2888,31666.7,58233.3
2889,31666.7,58233.3
2890,33650,60883.3
2891,34766.7,62083.3
2892,32950,66000
2893,33466.7,60950
2894,29033.3,58283.3
2895,25716.7,66000
2896,25033.3,66100
2897,33316.7,60833.3
2898,34383.3,59050
2899,33250,60400
2900,33883.3,65016.7
2901,25800,54583.3
2902,28633.3,59466.7
2903,31483.3,68566.7
2904,36516.7,61050
2905,35450,60700
2906,30150,66950
2907,30150,66950
2908,30050,66883.3
2909,34600,58466.7
2910,26833.3,62950
2911,40800,62983.3
2912,28500,69133.3
2913,45300,70500
2914,32766.7,58883.3
2915,28400,69100
2916,35133.3,62233.3
2917,35833.3,62266.7
2918,40250,70166.7
2919,40250,70166.7
2920,30766.7,65183.3
2921,29450,68183.3
2922,47133.3,71850
2923,47133.3,71850
2924,47133.3,71850
2925,45683.3,70266.7
2926,45683.3,70266.7
2927,50300,71716.7
2928,27550,58716.7
2929,38666.7,61783.3
2930,27516.7,58650
2931,40550,70433.3
2932,29033.3,56600
2933,45966.7,70600
2934,47800,66583.3
2935,32866.7,65650
2936,47833.3,66583.3
2937,40583.3,70633.3
2938,27750,57766.7
2939,31800,66233.3
2940,26700,59850
2941,32816.7,64566.7
2942,34650,58766.7
2943,32950,66000
2944,29266.7,63216.7
2945,26700,59850
2946,29716.7,57083.3
2947,43866.7,69100
2948,38533.3,69416.7
2949,36683.3,66900
2950,40550,70433.3
2951,27316.7,58583.3
2952,31800,59166.7
2953,47816.7,71983.3
2954,31750,60166.7
2955,29450,68183.3
2956,43866.7,69100
2957,29966.7,68200
2958,50283.3,71883.3
2959,40650,70966.7
2960,29216.7,63316.7
2961,35833.3,62266.7
2962,37216.7,62133.3
2963,30083.3,68766.7
2964,28400,69100
2965,32750,63333.3
2966,33133.3,63050
2967,22200,65950
2968,36450,57766.7
2969,34633.3,58400
2970,42883.3,71616.7
2971,34583.3,58500
2972,34633.3,58450
2973,37950,57533.3
2974,36533.3,59650
2975,35133.3,64533.3
2976,32800,58883.3
2977,35400,57133.3
2978,29466.7,63283.3
2979,33933.3,69066.7
2980,36250,59366.7
2981,23233.3,64900
2982,26683.3,54816.7
2983,33733.3,58666.7
2984,33683.3,59016.7
2985,31733.3,60533.3
2986,27083.3,64466.7
2987,53016.7,68266.7
2988,34733.3,60300
2989,39316.7,62700
2990,29483.3,59316.7
2991,32683.3,60000
2992,31200,61466.7
2993,30966.7,60066.7
2994,38183.3,61166.7
2995,32516.7,61283.3
2996,25200,57966.7
2997,37700,60983.3
2998,34800,66316.7
2999,33983.3,65133.3
3000,27116.7,65216.7
3001,27616.7,55833.3
3002,44666.7,66666.7
3003,31100,57916.7
3004,31266.7,57983.3
3005,36550,62583.3
3006,32683.3,65000
3007,31450,67333.3
3008,32683.3,65000
3009,32333.3,65016.7
3010,32833.3,68833.3
3011,32833.3,68833.3
3012,32833.3,68833.3
3013,32833.3,68833.3
3014,29016.7,56583.3
3015,31633.3,65050
3016,27716.7,54916.7
3017,31633.3,65050
3018,29950,68716.7
3019,29950,68716.7
3020,33433.3,67283.3
3021,30133.3,68733.3
3022,23550,65033.3
3023,23550,65033.3
3024,32250,63650
3025,32233.3,63633.3
3026,32250,63650
3027,30183.3,68683.3
3028,24516.7,65033.3
3029,27033.3,61300
3030,27050,61183.3
3031,29050,65150
3032,26483.3,64516.7
3033,27866.7,64366.7
3034,27316.7,62783.3
3035,27283.3,65366.7
3036,27616.7,63983.3
3037,27283.3,65366.7
3038,27133.3,61300
3039,27133.3,61300
3040,26216.7,61050
3041,29450,63566.7
3042,25833.3,65500
3043,26550,60400
3044,34716.7,66866.7
3045,26233.3,61850
3046,26516.7,61166.7
3047,26033.3,59916.7
3048,27150,61133.3
3049,30183.3,68716.7
3050,45800,68083.3
3051,30183.3,68716.7
3052,43750,69666.7
3053,26283.3,60300
3054,24550,65083.3
3055,26700,59133.3
3056,22400,65116.7
3057,23100,65100
3058,24250,65200
3059,29550,64133.3
3060,27166.7,64300
3061,25566.7,59350
3062,23583.3,62450
3063,25700,66050
3064,29683.3,62133.3
3065,27466.7,65150
3066,27250,64933.3
3067,24883.3,64966.7
3068,27466.7,65150
3069,26416.7,63300
3070,25400,60733.3
3071,26900,64600
3072,30450,63900
3073,23266.7,62083.3
3074,28350,65616.7
3075,29316.7,65250
3076,27316.7,67750
3077,30433.3,58900
3078,28350,65616.7
3079,29000,56516.7
3080,28666.7,64966.7
3081,27616.7,64133.3
3082,27250,64933.3
3083,28666.7,64966.7
3084,33050,68566.7
3085,23983.3,64300
3086,25250,57983.3
3087,23983.3,64300
3088,23633.3,61366.7
3089,27066.7,58700
3090,27950,57900
3091,24366.7,62350
3092,22766.7,62183.3
3093,31983.3,58300
3094,27200,58750
3095,24366.7,62350
3096,24083.3,64583.3
3097,46300,71733.3
3098,24933.3,66183.3
3099,34583.3,58416.7
3100,28533.3,62933.3
3101,27750,63350
3102,24933.3,66183.3
3103,24666.7,64266.7
3104,34800,60216.7
3105,23100,65100
3106,29616.7,69166.7
3107,46300,71733.3
3108,32933.3,58650
3109,27066.7,65216.7
3110,35166.7,60333.3
3111,32433.3,58533.3
3112,30716.7,61616.7
3113,31216.7,64283.3
3114,40750,66050
3115,26583.3,64666.7
3116,23133.3,66783.3
3117,23016.7,66816.7
3118,23133.3,66783.3
3119,23016.7,66816.7
3120,41150,65933.3
3121,30900,60383.3
3122,29583.3,59216.7
3123,29933.3,58266.7
3124,30233.3,67316.7
3125,32866.7,60700
3126,29566.7,68050
3127,23200,63833.3
3128,23200,63833.3
3129,23200,63833.3
3130,39050,67533.3
3131,39050,67533.3
3132,27033.3,65366.7
3133,37150,59650
3134,30200,68800
3135,33766.7,63483.3
3136,31566.7,65200
3137,26900,65133.3
3138,22916.7,65366.7
3139,37150,59650
3140,37150,59650
3141,28466.7,65400
3142,34683.3,67266.7
3143,26250,66200
3144,23116.7,65416.7
3145,25800,65100
3146,27316.7,62216.7
3147,34234.2,58864.2
3148,31316.7,58050
3149,37150,56883.3
3150,37150,56883.3
3151,25200,65500
3152,35400,60383.3
3153,35400,60383.3
3154,34033.3,60666.7
3155,31816.7,60516.7
3156,22583.3,66350
3157,31916.7,61100
3158,31050,64816.7
3159,38733.3,60616.7
3160,38666.7,59783.3
3161,35900,61166.7
3162,32833.3,62866.7
3163,30183.3,64316.7
3164,23866.7,65800
3165,33416.7,60400
3166,29150,63366.7
3167,22083.3,66116.7
3168,27166.7,65550
3169,27100,65016.7
3170,23133.3,64333.3
3171,34500,59083.3
3172,30766.7,64433.3
3173,34600,58416.7
3174,31916.7,63666.7
3175,34766.7,63666.7
3176,27633.3,57800
3177,38900,62533.3
3178,38900,62533.3
3179,29650,57133.3
3180,37133.3,62033.3
3181,31016.7,60900
3182,31316.7,58050
3183,30616.7,66266.7
3184,30800,66250
3185,33500,63166.7
3186,34510.6,58496.4
3187,32050,63566.7
3188,32566.7,60850
3189,34633.3,59250
3190,32050,63566.7
3191,35183.3,57950
3192,32333.3,59450
3193,27566.7,55500
3194,36900,60283.3
3195,35700,63000
3196,35200,60600
3197,23366.7,66866.7
3198,23466.7,66816.7
3199,31166.7,64616.7
3200,33050,63916.7
3201,31166.7,64616.7
3202,41666.7,69916.7
3203,32450,65200
3204,23783.3,66016.7
3205,30450,64133.3
3206,32616.7,65833.3
3207,31216.7,65250
3208,31066.7,65066.7
3209,30616.7,64400
3210,30450,64133.3
3211,29516.7,63700
3212,28466.7,65450
3213,32616.7,65833.3
3214,26183.3,64300
3215,35333.3,64000
3216,34583.3,60700
3217,29350,60200
3218,27400,60016.7
3219,38350,59783.3
3220,28466.7,59366.7
3221,34900,60750
3222,26533.3,62866.7
3223,26383.3,63033.3
3224,25783.3,59716.7
3225,25916.7,59750
3226,25716.7,59633.3
3227,26400,64033.3
3228,30266.7,66583.3
3229,25716.7,59633.3
3230,33583.3,59816.7
3231,30766.7,63416.7
3232,27483.3,55133.3
3233,34033.3,60666.7
3234,26866.7,65300
3235,26966.7,55266.7
3236,39133.3,62600
3237,31166.7,63950
3238,31166.7,63950
3239,34550,58450
3240,31350,61233.3
3241,40750,64133.3
3242,32883.3,60733.3
3243,35454.2,60891.4
3244,31650,68400
3245,28833.3,58833.3
3246,30966.7,58600
3247,27483.3,65483.3
3248,38550,62633.3
3249,34650,58433.3
3250,24850,61500
3251,25433.3,64066.7
3252,24966.7,61333.3
3253,35900,61816.7
3254,44533.3,70400
3255,44533.3,70400
3256,31116.7,61516.7
3257,29816.7,61416.7
3258,35116.7,65250
3259,28183.3,64200
3260,32933.3,60683.3
3261,26200,64266.7
3262,26050,63350
3263,27266.7,65200
3264,33783.3,65733.3
3265,31650,58016.7
3266,35950,66166.7
3267,34666.7,58500
3268,32750,68333.3
3269,31216.7,63733.3
3270,27650,64233.3
3271,25433.3,63800
3272,27750,57616.7
3273,35533.3,60783.3
3274,41850,70900
3275,37700,70633.3
3276,35266.7,59766.7
3277,31200,66766.7
3278,26816.7,63483.3
3279,31200,66766.7
3280,31200,66766.7
3281,29300,67500
3282,31766.7,65000
3283,32399.7,59799.4
3284,32916.7,66333.3
3285,26450,65000
3286,27733.3,65666.7
3287,32366.7,62316.7
3288,41116.7,71150
3289,41116.7,71150
3290,41116.7,71150
3291,37000,68416.7
3292,30433.3,68650
3293,31383.3,68700
3294,30409.2,68688.9
3295,31566.7,67850
3296,26433.3,64933.3
3297,30950,63866.7
3298,31166.7,65166.7
3299,31566.7,67850
3300,35033.3,68666.7
3301,35033.3,68666.7
3302,36816.7,59983.3
3303,43333.3,70900
3304,43333.3,70900
3305,38850,62883.3
3306,38433.3,60966.7
3307,34416.7,64333.3
3308,38283.3,59200
3309,38250,59166.7
3310,29150,59850
3311,29150,59850
3312,35933.3,58783.3
3313,38950,68066.7
3314,38950,68066.7
3315,30683.3,66016.7
3316,41116.7,70433.3
3317,31266.7,60750
3318,35216.7,61233.3
3319,39783.3,65266.7
3320,28966.7,63966.7
3321,27500,64133.3
3322,41116.7,70433.3
3323,35200,62300
3324,38550,58750
3325,27983.3,61100
3326,38433.3,60966.7
3327,35266.7,59766.7
3328,34416.7,64333.3
3329,34616.7,58483.3
3330,34833.3,64483.3
3331,22500,65116.7
3332,34783.3,66583.3
3333,35016.7,59266.7
3334,33316.7,60600
3335,29200,63233.3
3336,37616.7,70183.3
3337,52916.7,65383.3
3338,28300,62766.7
3339,27650,65950
3340,30966.7,60466.7
3341,27566.7,65600
3342,27566.7,65600
3343,28916.7,58266.7
3344,28466.7,58550
3345,26983.3,65100
3346,36150,59266.7
3347,38433.3,62250
3348,26733.3,60616.7
3349,26900,60133.3
3350,37633.3,58750
3351,34783.3,66166.7
3352,30366.7,61150
3353,41050,71150
3354,28133.3,65233.3
3355,28133.3,65233.3
3356,36933.3,64400
3357,37066.7,70783.3
3358,37583.3,57533.3
3359,40500,66550
3360,34783.3,66166.7
3361,41050,71150
3362,34050,67966.7
3363,27116.7,66650
3364,27183.3,66733.3
3365,27116.7,66650
3366,27183.3,66733.3
3367,29200,68683.3
3368,27283.3,68516.7
3369,27183.3,66733.3
3370,27116.7,66650
3371,29566.7,68616.7
3372,30850,66450
3373,27083.3,55450
3374,28316.7,66166.7
3375,40600,66383.3
3376,31433.3,65066.7
3377,27550,66433.3
3378,27533.3,59966.7
3379,33633.3,61866.7
3380,34533.3,58550
3381,37083.3,60766.7
3382,33166.7,60883.3
3383,34550,58700
3384,26783.3,65250
3385,26866.7,65350
3386,24250,66200
3387,30366.7,58983.3
3388,38066.7,70450
3389,35500,60716.7
3390,28266.7,68733.3
3391,30883.3,64016.7
3392,27216.7,64883.3
3393,33316.7,61066.7
3394,34298.9,60241.9
3395,28316.7,66166.7
3396,28450,64633.3
3397,28416.7,58800
3398,33533.3,61466.7
3399,34016.7,61900
3400,31666.7,61350
3401,34939.4,58055.8
3402,37716.7,60316.7
3403,36850,63700
3404,34933.3,58616.7
3405,34781.7,58845.8
3406,33466.7,60950
3407,29016.7,59700
3408,36316.7,62216.7
3409,25816.7,63816.7
3410,27300,54150
3411,33633.3,66983.3
3412,28400,59700
3413,35733.3,60566.7
3414,30700,62000
3415,34750,60833.3
3416,28750,58650
3417,32600,62833.3
3418,23466.7,62883.3
3419,34642.5,58618.1
3420,23466.7,62883.3
3421,32933.3,60683.3
3422,34463.3,58929.2
3423,31583.3,60066.7
3424,23866.7,65800
3425,26200,64850
3426,31100,58600
3427,35566.7,60550
3428,27700,64383.3
3429,25750,65700
3430,29316.7,59033.3
3431,35083.3,59800
3432,34950,62900
3433,34616.7,58383.3
3434,32600,59833.3
3435,30500,59133.3
3436,35500,59983.3
3437,25700,66050
3438,31516.7,60666.7
3439,35450,57283.3
3440,31100,68900
3441,38916.7,63350
3442,32583.3,61766.7
3443,27166.7,65500
3444,24450,65166.7
3445,31500,62166.7
3446,28566.7,64166.7
3447,28500,65966.7
3448,28033.3,65500
3449,27850,64450
3450,27700,63266.7
3451,31916.7,64233.3
3452,26166.7,64433.3
3453,25800,62866.7
3454,28216.7,65666.7
3455,35866.7,64150
3456,35866.7,64150
3457,35866.7,64150
3458,33200,62600
3459,33200,62600
3460,25850,57900
3461,25500,58400
3462,25850,57900
3463,50233.3,68916.7
3464,50233.3,68916.7
3465,32616.7,62600
3466,38916.7,61550
3467,38650,61300
3468,34815,58479.2
3469,29916.7,62216.7
3470,27766.7,65600
3471,27583.3,58033.3
3472,33100,60683.3
3473,29666.7,61866.7
3474,52300,68550
3475,30966.7,63600
3476,33633.3,63900
3477,32616.7,62600
3478,31350,63950
3479,26650,64633.3
3480,34600,67900
3481,34716.7,58333.3
3482,34616.7,58500
3483,30250,57650
3484,26566.7,54783.3
3485,32916.7,62450
3486,27366.7,65750
3487,27233.3,65116.7
3488,52133.3,69533.3
3489,26966.7,62816.7
3490,27516.7,65283.3
3491,27300,54150
3492,34616.7,58383.3
3493,36866.7,57350
3494,32133.3,64383.3
3495,34450,60300
3496,32350,60933.3
3497,30500,61650
3498,36233.3,62000
3499,35766.7,57933.3
3500,35183.3,69900
3501,27783.3,66200
3502,26950,65716.7
3503,30966.7,66433.3
3504,35066.7,59650
3505,31850,64383.3
3506,28733.3,66933.3
3507,25416.7,66316.7
3508,27533.3,66333.3
3509,32333.3,60416.7
3510,33033.3,65483.3
3511,27716.7,65866.7
3512,31200,64483.3
3513,33633.3,64600
3514,24700,65300
3515,27716.7,55166.7
3516,31650,59200
3517,31483.3,59216.7
3518,26050,58050
3519,27233.3,64933.3
3520,31583.3,65233.3
3521,30716.7,61483.3
3522,35083.3,59800
3523,29366.7,65550
3524,29366.7,65550
3525,30694.2,68356.1
3526,31583.3,65233.3
3527,34100,65066.7
3528,35466.7,61483.3
3529,28400,59700
3530,30633.3,57966.7
3531,33766.7,60650
3532,38733.3,70016.7
3533,35000,63816.7
3534,34633.3,58600
3535,34716.7,59550
3536,27216.7,65133.3
3537,27216.7,65133.3
3538,27333.3,62833.3
3539,23050,61966.7
3540,23133.3,64366.7
3541,24083.3,62316.7
3542,24933.3,58766.7
3543,26233.3,58633.3
3544,23033.3,61983.3
3545,53683.3,67933.3
3546,23583.3,61183.3
3547,24933.3,58766.7
3548,24983.3,58833.3
3549,24983.3,58833.3
3550,54533.3,67283.3
3551,23250,63716.7
3552,24933.3,58766.7
3553,28266.7,66150
3554,35866.7,63383.3
3555,53683.3,68116.7
3556,36533.3,59150
3557,29333.3,67683.3
3558,36316.7,59433.3
3559,38266.7,57850
3560,30900,62666.7
3561,30750,65800
3562,28600,65916.7
3563,26116.7,65433.3
3564,22866.7,65800
3565,30700,58583.3
3566,40500,67283.3
3567,34850,58366.7
3568,40500,67283.3
3569,40500,67283.3
3570,34838.1,58517.2
3571,32583.3,68833.3
3572,22683.3,66516.7
3573,22683.3,66516.7
3574,29016.7,67766.7
3575,37883.3,68516.7
3576,25066.7,68233.3
3577,52166.7,68566.7
3578,31716.7,65000
3579,35866.7,70066.7
3580,22366.7,65633.3
3581,22650,66366.7
3582,24966.7,61333.3
3583,37266.7,70633.3
3584,31016.7,65983.3
3585,23200,63833.3
3586,33533.3,61466.7
3587,36850,63700
3588,27316.7,65133.3
3589,27433.3,55883.3
3590,36166.7,63500
3591,28450,62616.7
3592,38483.3,60450
3593,35583.3,61533.3
3594,33916.7,60833.3
3595,39016.7,67733.3
3596,26966.7,65283.3
3597,26966.7,65283.3
3598,37233.3,59816.7
3599,35066.7,60716.7
3600,35750,63933.3
3601,25533.3,64966.7
3602,25483.3,64950
3603,27433.3,61016.7
3604,24466.7,65866.7
3605,30583.3,60483.3
3606,31083.3,65083.3
3607,28866.7,67550
3608,27116.7,67666.7
3609,34670,58752.8
3610,32350,65033.3
3611,35550,63366.7
3612,35550,63366.7
3613,33950,61333.3
3614,34654.4,59434.4
3615,33666.7,65466.7
3616,31533.3,63383.3
3617,29200,58083.3
3618,25950,64666.7
3619,28166.7,65683.3
3620,43800,65750
3621,39616.7,67083.3
3622,39433.3,67500
3623,32883.3,68816.7
3624,31266.7,64300
3625,40416.7,69633.3
3626,34600,60616.7
3627,34333.3,63433.3
3628,33650,61450
3629,28283.3,63000
3630,34939.4,58055.8
3631,34968.6,58232.5
3632,33100,66366.7
3633,33183.3,68616.7
3634,27400,65533.3
3635,27400,65533.3
3636,30650,64950
3637,34733.3,66700
3638,31216.7,63866.7
3639,24666.7,64216.7
3640,23050,62083.3
3641,22150,62966.7
3642,27416.7,64333.3
3643,31974.2,68423.1
3644,28650,63783.3
3645,33166.7,62750
3646,38833.3,62683.3
3647,33400,59083.3
3648,31600,68450
3649,29666.7,69266.7
3650,27533.3,67600
3651,23966.7,66900
3652,27533.3,67600
3653,22116.7,64900
3654,38150,58216.7
3655,35066.7,60400
3656,34500,58750
3657,35316.7,61616.7
3658,36416.7,59150
3659,39983.3,67833.3
3660,39983.3,67833.3
3661,38483.3,60450
3662,36166.7,63500
3663,28050,58233.3
3664,34864.4,58017.8
3665,35316.7,59950
3666,33716.7,60583.3
3667,27266.7,58966.7
3668,33583.3,59266.7
3669,47083.3,66700
3670,47083.3,66700
